,GEO.id,zip_code,GEO.display-label,poulation,percent_employed,inc_<10k,inc_10-15k,inc_15-25k,median_inc,mean_inc,percent_no_health,percent_public_health
1046,8600000US62401,62401,ZCTA5 62401,14662,68.3,5.8,5.7,11.7,50363,70222,7.8,32.3
1047,8600000US62410,62410,ZCTA5 62410,731,66.3,6.5,3.4,9.9,55302,59385,6.7,27.5
1048,8600000US62411,62411,ZCTA5 62411,3790,67.3,4.9,5.3,9.1,53081,61271,11,33.7
1049,8600000US62413,62413,ZCTA5 62413,255,54.9,12.5,2.5,4.2,66000,69766,15,39.5
1050,8600000US62414,62414,ZCTA5 62414,1358,60.4,7.2,8.9,13.8,46797,56796,8,38.3
1051,8600000US62417,62417,ZCTA5 62417,1553,49.4,5.5,5.3,15,41847,50045,7.5,49.1
1052,8600000US62418,62418,ZCTA5 62418,1515,59.6,5.5,9.1,15.4,42305,53518,15.2,40.9
1053,8600000US62419,62419,ZCTA5 62419,315,70.2,4.7,1.3,4.7,54632,59299,13.8,25.9
1054,8600000US62420,62420,ZCTA5 62420,3622,63.1,6.4,7.5,9.3,45951,65052,11.6,41.8
1055,8600000US62421,62421,ZCTA5 62421,773,68.4,4.6,3.2,8.4,63558,71883,15.1,20.3
1056,8600000US62422,62422,ZCTA5 62422,868,56.7,9.9,7.5,21.7,31597,47404,16.1,40.2
1057,8600000US62423,62423,ZCTA5 62423,566,67.5,8.5,2.9,17.3,50662,56353,8.9,36.2
1058,8600000US62424,62424,ZCTA5 62424,1631,65.7,3,5.2,18.1,47788,63407,7.4,30.9
1059,8600000US62425,62425,ZCTA5 62425,563,73.2,7.2,5.5,0,62750,61410,7.2,27.1
1060,8600000US62426,62426,ZCTA5 62426,814,75.9,6.3,6.7,11.6,39120,50949,13,38.3
1061,8600000US62427,62427,ZCTA5 62427,1330,64.4,3,4.5,11.1,57652,59948,8.1,28.8
1062,8600000US62428,62428,ZCTA5 62428,2728,62.4,8.1,5.8,17.1,41469,52532,10.3,37.8
1063,8600000US62431,62431,ZCTA5 62431,907,57.8,5.2,8.2,12.5,39604,50815,7.7,40.3
1064,8600000US62432,62432,ZCTA5 62432,416,67.8,2.3,3.6,0.5,50000,56930,2.1,24.8
1065,8600000US62433,62433,ZCTA5 62433,889,52.9,4.5,8.3,11.3,50000,61699,3.8,51.1
1066,8600000US62434,62434,ZCTA5 62434,165,52.1,6.6,0,26.4,44375,62280,12.5,38.1
1067,8600000US62436,62436,ZCTA5 62436,522,69.3,4.6,10.9,16,40227,49956,10.6,42.6
1068,8600000US62438,62438,ZCTA5 62438,344,69.5,6.7,11.6,6.7,54318,57909,13.6,16.8
1069,8600000US62439,62439,ZCTA5 62439,5496,46.1,8.6,8.2,12.8,40199,51268,9.5,39.4
1070,8600000US62440,62440,ZCTA5 62440,979,65.6,1,2.7,8.1,59231,63321,3,40
1071,8600000US62441,62441,ZCTA5 62441,5847,64.6,3,8.2,13.4,51680,60533,5.9,42.1
1072,8600000US62442,62442,ZCTA5 62442,1881,64.6,5.9,6.4,14.3,45147,51189,10.8,39.4
1073,8600000US62443,62443,ZCTA5 62443,1161,68.6,5.5,4.3,9.3,54891,54378,15,27.6
1074,8600000US62444,62444,ZCTA5 62444,356,64.3,9.6,7.1,0,45357,56621,20.9,31.9
1075,8600000US62445,62445,ZCTA5 62445,632,75.2,2.7,3.1,9.8,53438,52040,2.5,26.2
1076,8600000US62446,62446,ZCTA5 62446,347,49.6,24,0,6.9,34563,38924,13.6,28
1077,8600000US62447,62447,ZCTA5 62447,2564,59.4,3.5,7.1,13.8,45329,55615,9,34.3
1078,8600000US62448,62448,ZCTA5 62448,4648,65.3,3,7.8,13.1,49474,56876,12.6,35.2
1079,8600000US62449,62449,ZCTA5 62449,2315,58.4,2.6,3.9,15.1,46765,63640,7.2,45.2
1080,8600000US62450,62450,ZCTA5 62450,9840,57.8,7.2,8.6,16.1,42624,53731,11.3,40.1
1081,8600000US62451,62451,ZCTA5 62451,1928,67.9,6.5,7.7,12.6,40809,53851,10.6,40.3
1082,8600000US62452,62452,ZCTA5 62452,396,68.4,4.1,3.6,5.9,61202,65810,12.2,37.3
1083,8600000US62454,62454,ZCTA5 62454,9546,57.1,4,7.4,14,44690,63283,12.2,38.6
1084,8600000US62458,62458,ZCTA5 62458,1874,66.4,6.6,8.8,17.8,37955,45225,15.8,44.2
1085,8600000US62459,62459,ZCTA5 62459,189,55.6,5.7,9.5,8.6,47917,51508,5.4,42.2
1086,8600000US62460,62460,ZCTA5 62460,725,49.7,3.2,1.5,23.2,34583,52084,5.6,41.8
1087,8600000US62461,62461,ZCTA5 62461,664,67.8,6,0.6,7.8,55379,72569,5.3,35.2
1088,8600000US62462,62462,ZCTA5 62462,742,66.3,1.3,3.4,25.5,51667,64196,5.1,52
1089,8600000US62463,62463,ZCTA5 62463,1040,66.2,2.4,5.6,14.9,46000,57484,9,27.8
1090,8600000US62465,62465,ZCTA5 62465,841,64.6,3.1,2.9,10.9,58625,63705,7.3,30.4
1091,8600000US62466,62466,ZCTA5 62466,5961,11.7,3.1,5.7,23.2,38506,47734,13.2,41.3
1092,8600000US62467,62467,ZCTA5 62467,3007,78,2.9,1.8,5.6,73708,81159,2.6,19.7
1093,8600000US62468,62468,ZCTA5 62468,2115,58.2,9.5,5.9,9,41579,61725,9.4,48.3
1094,8600000US62469,62469,ZCTA5 62469,256,65.2,3.8,6.3,10.6,75000,67500,6.8,29.1
1095,8600000US62471,62471,ZCTA5 62471,7687,59.8,7.2,5.4,11.9,50984,62880,15.1,38.3
1096,8600000US62473,62473,ZCTA5 62473,1089,80.1,5.6,3.3,9.1,52386,52187,10.1,21.8
1097,8600000US62474,62474,ZCTA5 62474,746,55.9,10,4.9,10,40139,56171,11.6,44
1098,8600000US62475,62475,ZCTA5 62475,422,69.4,0,0,4.1,62841,61051,5,27.1
1099,8600000US62476,62476,ZCTA5 62476,1592,58.2,2.9,5.4,16.4,43269,49534,8.3,40.5
1100,8600000US62477,62477,ZCTA5 62477,909,72.6,6.8,3.5,8.4,45735,58254,13.2,38
1101,8600000US62478,62478,ZCTA5 62478,249,71.1,8.7,0,8.7,49688,66357,12.3,34.1
1102,8600000US62479,62479,ZCTA5 62479,649,80,0.3,3.5,8.7,61739,76354,6.7,21.5
1103,8600000US62480,62480,ZCTA5 62480,591,62.8,3.1,8.3,11.8,52548,54845,11,51.2
1104,8600000US62481,62481,ZCTA5 62481,225,74.2,0,0.8,9.1,53875,65275,4.9,44
1105,8600000US62501,62501,ZCTA5 62501,2065,66.8,4.5,8.7,4.8,53807,72944,8.7,27.9
1106,8600000US62510,62510,ZCTA5 62510,1455,56.8,10.2,3.4,13.8,42073,49487,5.8,39.5
1107,8600000US62512,62512,ZCTA5 62512,305,75.1,0,5.7,33.3,50333,53951,25.3,12.7
1108,8600000US62513,62513,ZCTA5 62513,1229,71,3.5,4.7,8.2,52039,61080,14.4,30.2
1109,8600000US62514,62514,ZCTA5 62514,212,78.3,0,0,8.6,92875,78991,15.8,19.2
1110,8600000US62515,62515,ZCTA5 62515,769,59.4,8.2,10.4,6.7,54492,59575,5.2,33.9
1111,8600000US62517,62517,ZCTA5 62517,227,63,14.1,3.1,23.4,32292,43196,19,59.7
1112,8600000US62518,62518,ZCTA5 62518,268,76.5,0,4.8,5.5,59196,74283,2.4,22.5
1113,8600000US62519,62519,ZCTA5 62519,41,41.5,0,0,0,56094,48016,2.4,51.2
1114,8600000US62520,62520,ZCTA5 62520,1153,62.4,2.8,5.7,8.5,66711,75776,10,35.5
1115,8600000US62521,62521,ZCTA5 62521,29075,62.4,6.7,5.4,13.2,48288,65835,10.5,39.5
1116,8600000US62522,62522,ZCTA5 62522,13361,62,12.8,7.4,11.7,40210,54198,14.2,40.4
1117,8600000US62523,62523,ZCTA5 62523,846,22.3,59.8,25.3,8.5,8443,10881,26.2,59.8
1118,8600000US62526,62526,ZCTA5 62526,26788,59.9,10.4,6.6,14.8,38605,51813,13.4,43.1
1119,8600000US62530,62530,ZCTA5 62530,1180,70.9,1,3.6,9.6,60842,67895,8.3,30.9
1120,8600000US62531,62531,ZCTA5 62531,1429,62.8,2.9,4.3,8,72188,77649,10.2,28.2
1121,8600000US62532,62532,ZCTA5 62532,56,85.7,0,0,0,48875,64841,0,0
1122,8600000US62533,62533,ZCTA5 62533,632,63.3,11.1,7.8,9.6,50481,54887,9.9,29.3
1123,8600000US62534,62534,ZCTA5 62534,992,61.8,5.5,7.5,14.1,44688,53021,9.5,29.7
1124,8600000US62535,62535,ZCTA5 62535,2922,59.3,0.8,1.8,8.1,94183,119871,2.6,21.1
1125,8600000US62536,62536,ZCTA5 62536,706,86.1,4,0,9.9,114178,100103,13.4,7.9
1126,8600000US62537,62537,ZCTA5 62537,37,67.6,0,0,0,67917,69763,0,35.1
1127,8600000US62538,62538,ZCTA5 62538,260,73.5,2,1.3,25.5,41528,52806,11.4,33.1
1128,8600000US62539,62539,ZCTA5 62539,1107,72.8,6.3,1.1,10.5,63672,74585,11.8,20.4
1129,8600000US62540,62540,ZCTA5 62540,1258,61.3,4.3,5.6,15.2,39650,49680,13.7,40.8
1130,8600000US62541,62541,ZCTA5 62541,90,90,0,0,0,39554,59740,60,5.2
1131,8600000US62543,62543,ZCTA5 62543,308,55.2,10.2,4,11.4,43000,54719,10.7,28.6
1132,8600000US62544,62544,ZCTA5 62544,1560,69.8,2.5,1.6,12.7,57031,89006,7.6,30.5
1133,8600000US62545,62545,ZCTA5 62545,724,64.9,6.3,4.2,10,47760,58315,14.9,31.5
1134,8600000US62546,62546,ZCTA5 62546,1176,63.9,5.8,3.8,9.9,49732,63046,6.3,35.6
1135,8600000US62547,62547,ZCTA5 62547,708,51.6,14,3.6,10.7,46250,50934,11.5,37
1136,8600000US62548,62548,ZCTA5 62548,1383,56.6,2.8,2.4,8.7,57500,71213,5.3,37.1
1137,8600000US62549,62549,ZCTA5 62549,4720,69.7,4,7.1,5.1,64313,80018,5.3,18.4
1138,8600000US62550,62550,ZCTA5 62550,2336,66.1,4.3,3.7,10.4,54397,68602,3.9,28.3
1139,8600000US62551,62551,ZCTA5 62551,710,69.3,5.5,3,7.8,53355,54808,9.5,23.2
1140,8600000US62553,62553,ZCTA5 62553,360,58.1,0,1.2,11.3,41513,55738,11.4,59.1
1141,8600000US62554,62554,ZCTA5 62554,1152,64.1,4.7,0.2,6.5,62692,76083,3.8,31.8
1142,8600000US62555,62555,ZCTA5 62555,371,74.1,0.6,2.4,7.8,60536,69032,2.8,24.6
1143,8600000US62556,62556,ZCTA5 62556,284,59.5,2.3,6,9,40893,57296,10.2,36.2
1144,8600000US62557,62557,ZCTA5 62557,5661,54.7,10.3,10.3,18.7,36453,43828,9.8,49.7
1145,8600000US62558,62558,ZCTA5 62558,2958,71,3.6,2.3,8.9,65363,78377,4.8,25.9
1146,8600000US62560,62560,ZCTA5 62560,924,58.2,9.7,2.8,11.9,47054,57712,5.1,34.1
1147,8600000US62561,62561,ZCTA5 62561,4105,73.5,8.7,6.8,4.4,54653,61228,4.3,27.6
1148,8600000US62563,62563,ZCTA5 62563,4349,72.3,1.4,1.5,7.6,89063,102714,4.2,20.2
1149,8600000US62565,62565,ZCTA5 62565,6163,56.3,6.3,3.9,11.8,45745,53240,7.1,38.1
1150,8600000US62567,62567,ZCTA5 62567,777,68.1,2.7,4.6,9.8,49167,57869,7.5,38.6
1151,8600000US62568,62568,ZCTA5 62568,13934,59.1,7.5,4.3,12.9,47186,65623,11.4,31
1152,8600000US62570,62570,ZCTA5 62570,411,58.6,12.9,2.3,18.9,38967,50487,13.9,41.4
1153,8600000US62571,62571,ZCTA5 62571,1220,61.8,1.3,4.2,12.4,54091,62326,21.5,35.5
1154,8600000US62572,62572,ZCTA5 62572,448,59.4,1.9,2.9,4.8,42206,55485,6.1,46.3
1155,8600000US62573,62573,ZCTA5 62573,1176,73.6,5.7,4.7,6.8,54145,73267,14.7,23.1
1156,8600000US62601,62601,ZCTA5 62601,365,80.8,5.8,7,5.3,63906,84670,29.1,9.6
1157,8600000US62610,62610,ZCTA5 62610,187,68.4,10.2,9.3,28.7,28750,49590,18.3,37.7
1158,8600000US62611,62611,ZCTA5 62611,984,69.3,2.1,5,14.8,58274,63248,4.9,29.3
1159,8600000US62612,62612,ZCTA5 62612,1647,67.5,2.4,2.6,8.4,57583,68590,4.7,28.2
1160,8600000US62613,62613,ZCTA5 62613,2900,70.4,3.4,1.2,8.1,60284,77362,3.8,29.6
1161,8600000US62615,62615,ZCTA5 62615,4174,74.8,4.3,2,10.3,61074,72140,11.2,20.2
1162,8600000US62617,62617,ZCTA5 62617,568,54,8.9,7.1,10.7,43438,48662,12.8,45.6
1163,8600000US62618,62618,ZCTA5 62618,5906,65.9,5.1,2.4,16.4,42394,52312,15.1,35.3
1164,8600000US62621,62621,ZCTA5 62621,1040,68,7.3,3.3,7.9,55069,65942,9.9,35.5
1165,8600000US62622,62622,ZCTA5 62622,0,-,-,-,-,-,-,-,-
1166,8600000US62624,62624,ZCTA5 62624,502,71.5,4.2,7.3,3.1,56750,61225,14,30.1
1167,8600000US62625,62625,ZCTA5 62625,647,66.2,2,0.3,4.3,84135,84976,10.9,22.4
1168,8600000US62626,62626,ZCTA5 62626,6873,64.9,7.3,4.1,15.2,52331,62438,7.3,33
1169,8600000US62627,62627,ZCTA5 62627,888,56.3,12.2,4.8,7.6,45313,67626,8.6,29.6
1170,8600000US62628,62628,ZCTA5 62628,623,68.2,0.6,3.5,11.2,55125,76186,8.8,41.6
1171,8600000US62629,62629,ZCTA5 62629,9953,74.9,1.7,1,6,80301,89411,3.2,18.8
1172,8600000US62630,62630,ZCTA5 62630,381,52.8,5.1,1,5.6,54896,73888,7.5,50.4
1173,8600000US62631,62631,ZCTA5 62631,179,73.7,5.2,4.2,13.5,56250,67530,6.1,24.4
1174,8600000US62633,62633,ZCTA5 62633,591,66.3,3.4,3,9.7,56250,73701,16.7,33.3
1175,8600000US62634,62634,ZCTA5 62634,494,71.7,3.3,4.8,8.1,67750,70628,2.4,27
1176,8600000US62635,62635,ZCTA5 62635,456,63.4,1.9,1.2,12,54583,66612,6.4,31
1177,8600000US62638,62638,ZCTA5 62638,943,67.8,4.3,3,12.3,55278,69324,8.4,27.4
1178,8600000US62639,62639,ZCTA5 62639,184,58.2,0,8.6,12.1,35000,47307,19.6,34.9
1179,8600000US62640,62640,ZCTA5 62640,3043,61,1.6,5.9,10,50380,64779,7.8,35.4
1180,8600000US62642,62642,ZCTA5 62642,1290,73.6,4.1,1.7,11.1,56940,67008,16.5,25.2
1181,8600000US62643,62643,ZCTA5 62643,279,71.3,4.5,2.5,16.6,51094,59904,6,41.1
1182,8600000US62644,62644,ZCTA5 62644,4393,57.8,7.6,8.4,19.3,35888,51390,16.7,41.5
1183,8600000US62649,62649,ZCTA5 62649,363,72.2,1.1,1.1,12.8,61719,60844,18.8,34.6
1184,8600000US62650,62650,ZCTA5 62650,22314,60.6,6.5,5.8,14,46486,59413,9.8,36.7
1185,8600000US62655,62655,ZCTA5 62655,512,56.4,11.4,4.5,6.8,49318,55532,12.6,45
1186,8600000US62656,62656,ZCTA5 62656,19280,43,11.5,6.9,12,42966,56635,8.1,38.3
1187,8600000US62661,62661,ZCTA5 62661,774,75.2,2.7,2.9,7.5,57672,59320,8.3,32.7
1188,8600000US62663,62663,ZCTA5 62663,377,59.9,6.1,3.1,13.5,48523,64330,11.2,39.6
1189,8600000US62664,62664,ZCTA5 62664,2404,59.2,8.1,7.2,16.5,42065,50219,8.9,44.1
1190,8600000US62665,62665,ZCTA5 62665,1226,60.6,7.9,4.2,12.3,38681,50191,12.5,39.5
1191,8600000US62666,62666,ZCTA5 62666,409,69.2,2.2,4.3,13.4,56875,78858,7,36.3
1192,8600000US62667,62667,ZCTA5 62667,284,57.7,8.2,3.2,16.5,36250,68085,8.2,39.5
1193,8600000US62668,62668,ZCTA5 62668,1180,64.4,6.4,5.7,12.2,50481,57527,7.3,29.5
1194,8600000US62670,62670,ZCTA5 62670,2639,72.6,2.5,4.1,8.9,72950,82774,7.5,25.2
1195,8600000US62671,62671,ZCTA5 62671,318,71.7,2.9,3.5,15.2,56094,64721,13.4,27
1196,8600000US62672,62672,ZCTA5 62672,181,56.4,15.1,5.4,6.5,38750,45488,16.6,37.3
1197,8600000US62673,62673,ZCTA5 62673,501,73.7,2.4,2.8,17.8,60179,56100,14.2,15.9
1198,8600000US62674,62674,ZCTA5 62674,1138,57.6,5.9,6.2,17.4,46324,55532,8,42.6
1199,8600000US62675,62675,ZCTA5 62675,4919,60.7,8.8,3.4,10.2,57995,67907,6.2,35.8
1200,8600000US62677,62677,ZCTA5 62677,2179,76.5,5.7,3.3,3.2,78444,84556,5.2,25.8
1201,8600000US62681,62681,ZCTA5 62681,4473,57.9,7.8,4,7.7,49103,59275,15.5,35.6
1202,8600000US62682,62682,ZCTA5 62682,564,61.9,2.5,1.1,18.7,51618,59167,8.6,38
1203,8600000US62684,62684,ZCTA5 62684,4500,65.8,0,1.3,6.1,88525,103575,3.1,11.8
1204,8600000US62685,62685,ZCTA5 62685,1471,59.4,3.6,4.1,7.2,56757,62132,6.9,26.5
1205,8600000US62688,62688,ZCTA5 62688,531,69.9,3.1,19.8,5.8,53000,52622,9.3,37.5
1206,8600000US62689,62689,ZCTA5 62689,415,69.9,4,3,5.5,55074,65310,13.3,25.6
1207,8600000US62690,62690,ZCTA5 62690,3318,70.6,9.9,4.6,12.7,41721,55520,12.9,32.3
1208,8600000US62691,62691,ZCTA5 62691,1782,62.1,5,8.2,12.8,47885,56411,11.9,37
1209,8600000US62692,62692,ZCTA5 62692,1549,62.9,5.8,2.8,14.9,50677,63517,13.1,34.7
1210,8600000US62693,62693,ZCTA5 62693,1304,74.4,2.4,2.7,4.9,80625,85217,2.9,18.8
1211,8600000US62694,62694,ZCTA5 62694,2346,65.6,8,5.6,8.9,46683,58164,8.3,31.2
1212,8600000US62695,62695,ZCTA5 62695,172,70.3,6.9,14.7,14.7,35500,47773,13.3,53.6
1213,8600000US62701,62701,ZCTA5 62701,1095,46.8,19.8,17,13.1,25114,43831,13.6,34.3
1214,8600000US62702,62702,ZCTA5 62702,28966,62.8,10.2,7.7,14.3,39486,50761,12.1,45.3
1215,8600000US62703,62703,ZCTA5 62703,23547,64.3,12.6,9.6,16,35548,45572,14.7,48
1216,8600000US62704,62704,ZCTA5 62704,32799,68.4,7.2,4.5,9.4,51502,67708,9.8,30.9
1217,8600000US62707,62707,ZCTA5 62707,6370,63.7,4.4,3.2,6,69212,75034,9.9,29.6
1218,8600000US62711,62711,ZCTA5 62711,13078,66.3,2,1.1,3.2,91667,115333,3,19
1219,8600000US62712,62712,ZCTA5 62712,7739,72.3,3.6,1.3,4.2,84485,105625,3.3,21.3
1220,8600000US62801,62801,ZCTA5 62801,18537,54.6,10.1,9,16.7,38169,50591,11.7,48.8
1221,8600000US62803,62803,ZCTA5 62803,843,66.4,4.3,4.6,8.6,58676,64820,6.5,33.2
1222,8600000US62806,62806,ZCTA5 62806,2708,60.6,7.3,10.1,17.1,36818,48467,9.5,37.3
1223,8600000US62807,62807,ZCTA5 62807,853,70.8,7.3,5.5,7.8,49821,51632,19.7,38.5
1224,8600000US62808,62808,ZCTA5 62808,1269,70.8,4.9,3.1,13.8,52778,60860,8,27.1
1225,8600000US62809,62809,ZCTA5 62809,100,56,9.8,0,5.9,66719,62051,5,32
1226,8600000US62810,62810,ZCTA5 62810,707,63.6,4,5.7,9.5,47000,60378,19.9,33.1
1227,8600000US62811,62811,ZCTA5 62811,173,42.8,2,8,20,31944,45451,5.8,44.2
1228,8600000US62812,62812,ZCTA5 62812,9326,57.3,8.5,7.7,16.5,34640,49611,13.2,45.7
1229,8600000US62814,62814,ZCTA5 62814,1502,64.6,6.6,3.8,11.5,53226,57350,16.4,34.3
1230,8600000US62815,62815,ZCTA5 62815,313,74.4,4.3,7.9,14,47000,47086,19.8,32.5
1231,8600000US62816,62816,ZCTA5 62816,1166,66.6,4.1,4.4,14.6,50809,56157,11.4,35.5
1232,8600000US62817,62817,ZCTA5 62817,508,44.3,9.5,9.5,14.4,36522,53935,5.4,65
1233,8600000US62818,62818,ZCTA5 62818,303,67.3,3.1,2.4,7.9,40341,53620,7.6,15.8
1234,8600000US62819,62819,ZCTA5 62819,333,45,15.3,14.2,12.1,30000,33009,9.3,63.2
1235,8600000US62820,62820,ZCTA5 62820,162,48.1,1.4,0,11,59375,71878,12.9,47.1
1236,8600000US62821,62821,ZCTA5 62821,6184,58,9.5,7.7,16.2,39010,58119,11.1,40.2
1237,8600000US62822,62822,ZCTA5 62822,2256,53.8,12.1,13,13.7,33587,44234,16.4,44.8
1238,8600000US62823,62823,ZCTA5 62823,1529,61.5,1.6,6.1,14.6,48203,53746,7.4,32.6
1239,8600000US62824,62824,ZCTA5 62824,1506,53.4,12,3.8,19.7,40339,47756,11.6,43
1240,8600000US62825,62825,ZCTA5 62825,172,58.7,14.1,0,14.1,39375,44736,34.2,30.6
1241,8600000US62827,62827,ZCTA5 62827,984,63.1,5.8,9.8,14.3,43750,50657,7.7,46.3
1242,8600000US62828,62828,ZCTA5 62828,927,58.7,1.7,6.9,18.3,52396,61297,5.8,28.8
1243,8600000US62829,62829,ZCTA5 62829,106,38.7,0,0,16.3,29010,72240,0,54.9
1244,8600000US62830,62830,ZCTA5 62830,1017,58.1,13.2,14.5,11,39722,45004,7.5,42
1245,8600000US62831,62831,ZCTA5 62831,483,56.7,7.8,4.8,3,46974,56969,11.5,29.9
1246,8600000US62832,62832,ZCTA5 62832,7267,57.6,8,9.9,16.4,37407,50450,12.4,46.5
1247,8600000US62833,62833,ZCTA5 62833,193,61.1,15.3,0,4.1,48750,59168,5.8,45.6
1248,8600000US62835,62835,ZCTA5 62835,843,59.1,7,7.7,14.7,38375,52623,9.2,60.9
1249,8600000US62836,62836,ZCTA5 62836,507,53.5,4.6,11.6,8.1,51250,61353,11.8,45.4
1250,8600000US62837,62837,ZCTA5 62837,7144,61.4,8.1,9.4,16.4,38603,49737,10.1,42.8
1251,8600000US62838,62838,ZCTA5 62838,1340,56.2,7.7,3,22.7,37569,52742,13.1,50.4
1252,8600000US62839,62839,ZCTA5 62839,5152,60.8,9.7,6.7,14.3,40309,50474,8.2,48.4
1253,8600000US62841,62841,ZCTA5 62841,97,82.5,4.8,2.4,0,102833,76186,0,13.1
1254,8600000US62842,62842,ZCTA5 62842,668,65.9,5.3,3.9,12.8,48469,53279,11,36.1
1255,8600000US62843,62843,ZCTA5 62843,83,24.1,23.5,5.9,15.7,29063,37306,11.2,50.6
1256,8600000US62844,62844,ZCTA5 62844,1663,55.1,10.1,4.4,16.5,38045,48549,12.6,46.1
1257,8600000US62846,62846,ZCTA5 62846,2453,22.5,8.4,4.2,24,39038,51238,13.7,29.4
1258,8600000US62848,62848,ZCTA5 62848,445,65.2,12.7,5.7,9,42500,60059,17.6,40.6
1259,8600000US62849,62849,ZCTA5 62849,1898,63.6,5.5,7.8,12.1,49702,52871,12,33.7
1260,8600000US62850,62850,ZCTA5 62850,188,55.9,0,13.3,11.2,31667,51138,21.3,21.3
1261,8600000US62851,62851,ZCTA5 62851,226,59.7,0,0,5.1,49615,88814,20.2,33.5
1262,8600000US62852,62852,ZCTA5 62852,103,69.9,7.3,7.3,10.9,40625,44478,14.1,43.7
1263,8600000US62853,62853,ZCTA5 62853,739,61.2,5.5,3.5,13.7,42000,48923,13.1,40.3
1264,8600000US62854,62854,ZCTA5 62854,1308,60.9,7.5,9,11.6,42521,45099,14.4,41.6
1265,8600000US62856,62856,ZCTA5 62856,255,43.1,34.7,2,6.7,35179,41339,9,53.8
1266,8600000US62858,62858,ZCTA5 62858,2711,66.4,5.1,4.2,10.3,46094,62443,12.7,38.4
1267,8600000US62859,62859,ZCTA5 62859,4646,56.3,8.8,10.3,19.3,35362,50922,15.5,43.7
1268,8600000US62860,62860,ZCTA5 62860,409,50.1,2.9,0,13.7,52656,57948,14.8,34.6
1269,8600000US62861,62861,ZCTA5 62861,103,35,14,1.8,8.8,38125,36674,8.8,76.5
1270,8600000US62862,62862,ZCTA5 62862,300,74,1.9,3.2,5.8,46719,90463,18.6,30.3
1271,8600000US62863,62863,ZCTA5 62863,8099,63.7,8.1,4.4,14.5,47261,60344,10.3,30.3
1272,8600000US62864,62864,ZCTA5 62864,19417,61.7,10.2,7.3,14.8,40036,56704,12.2,45.9
1273,8600000US62865,62865,ZCTA5 62865,1422,65.3,14.4,0,5.2,59688,58942,5.8,41.4
1274,8600000US62867,62867,ZCTA5 62867,386,47.4,7.7,19.9,9.2,33125,42122,11.6,53.1
1275,8600000US62868,62868,ZCTA5 62868,1361,59.9,3.8,5.1,13.2,47500,59437,11.1,37.4
1276,8600000US62869,62869,ZCTA5 62869,2259,61.9,6.2,10.2,10.9,53056,69703,6.7,37.9
1277,8600000US62870,62870,ZCTA5 62870,1576,57,5.1,5.9,13.6,41512,53564,10,44.1
1278,8600000US62871,62871,ZCTA5 62871,532,50,4.4,13.9,11.5,65625,73945,7,37
1279,8600000US62872,62872,ZCTA5 62872,908,73.9,5.7,6,15.9,47240,56479,19.2,31.4
1280,8600000US62874,62874,ZCTA5 62874,318,57.2,3,7.9,29.9,32188,40803,14.6,41.4
1281,8600000US62875,62875,ZCTA5 62875,874,58.1,8.3,8.8,12.1,46917,59534,12.2,40.9
1282,8600000US62876,62876,ZCTA5 62876,169,60.9,7.2,0,20.5,29861,47048,8.3,40.8
1283,8600000US62877,62877,ZCTA5 62877,493,64.9,5.2,3,15.5,51182,56799,10,26.8
1284,8600000US62878,62878,ZCTA5 62878,298,75.8,0,0,6.5,55125,64006,4.6,38.4
1285,8600000US62879,62879,ZCTA5 62879,69,52.2,0,8.8,23.5,32000,35156,29.1,48.8
1286,8600000US62880,62880,ZCTA5 62880,483,68.1,4.3,12.5,16.4,38357,46405,8.7,25
1287,8600000US62881,62881,ZCTA5 62881,8904,61.3,5.7,7.7,17,42810,56181,9.9,40.4
1288,8600000US62882,62882,ZCTA5 62882,1731,59.3,15,8.8,16,34639,47154,14,54.7
1289,8600000US62883,62883,ZCTA5 62883,632,62.2,5.8,6.8,7.2,50750,57334,6.5,33.8
1290,8600000US62884,62884,ZCTA5 62884,2386,56.5,7.6,9,16.3,37781,47939,12.4,45
1291,8600000US62885,62885,ZCTA5 62885,641,57.9,1.9,4.2,8.4,41908,53182,23.6,38
1292,8600000US62886,62886,ZCTA5 62886,445,68.8,5.9,8.2,6.5,50278,58782,18.6,21.5
1293,8600000US62887,62887,ZCTA5 62887,213,62.9,4.3,4.3,6.1,37404,51787,29.4,16.2
1294,8600000US62888,62888,ZCTA5 62888,2056,58,6.1,4.8,13,46894,55659,11.6,35.5
1295,8600000US62889,62889,ZCTA5 62889,722,64.7,2.7,4.4,10.9,47750,54093,15.7,28.9
1296,8600000US62890,62890,ZCTA5 62890,2518,53.5,4.9,7.2,17.8,42969,49222,12.2,35.9
1297,8600000US62891,62891,ZCTA5 62891,528,52.7,11.3,6.7,20.1,33875,42038,10.5,46.3
1298,8600000US62892,62892,ZCTA5 62892,182,59.9,12.1,4,14.1,48125,51875,8,38.7
1299,8600000US62893,62893,ZCTA5 62893,723,63.3,7.2,0,12.8,67946,68896,4.3,35.3
1300,8600000US62894,62894,ZCTA5 62894,757,67.4,4.4,7.1,8.2,51500,64416,6.6,32.5
1301,8600000US62895,62895,ZCTA5 62895,1629,59.2,3.7,5.1,14.3,48590,54751,10.1,30.3
1302,8600000US62896,62896,ZCTA5 62896,9732,55.2,11,5.6,14.9,35750,47513,14.6,51.3
1303,8600000US62897,62897,ZCTA5 62897,332,55.7,12.3,11,14.7,31250,49671,13.6,50.1
