,GEO.id,zip_code,GEO.display-label,total_population,percent_age_under_5,percent_age_5-9,percent_age_10-14,percent_age_15-19,percent_age_20-24,percent_age_25-34,percent_age_35-44,percent_age_45-54,percent_age_55-59,percent_age_60-64,percent_age_65-74,percent_age_75-84,percent_age85_and_over,percent_age_65_and_over,median_age
500,8600000US61272,61272,ZCTA5 61272,1459,6.5,6.4,3.4,3.4,6.4,12.2,6.2,19.4,9.5,4,18,4.7,0,22.6,49
501,8600000US61273,61273,ZCTA5 61273,3347,5.3,7.9,6.1,5.4,5,10.7,12.2,15.1,7.2,7.2,10.7,5.8,1.6,18,43.7
502,8600000US61274,61274,ZCTA5 61274,282,7.4,1.4,1.4,7.8,0,12.4,8.9,23.8,8.2,13.8,8.5,6.4,0,14.9,48.1
503,8600000US61275,61275,ZCTA5 61275,4406,3.7,7.5,5.1,7.8,4.9,7.5,17,16.5,9.3,6.4,10,3.7,0.5,14.1,43.3
504,8600000US61276,61276,ZCTA5 61276,84,0,14.3,0,11.9,0,8.3,0,10.7,0,0,54.8,0,0,54.8,68.1
505,8600000US61277,61277,ZCTA5 61277,3141,4.8,5.1,8.8,6.9,2.3,7.5,12.2,12.8,8.9,7.9,11.1,8.3,3.3,22.7,47.4
506,8600000US61278,61278,ZCTA5 61278,297,3.7,13.1,6.1,4,2.4,10.4,11.8,13.1,14.1,10.4,6.4,2.4,2,10.8,44.6
507,8600000US61279,61279,ZCTA5 61279,1074,6.1,10.2,14.4,5.9,1.4,7.6,13.9,14.7,11,6.1,5,2.5,1,8.6,38.7
508,8600000US61281,61281,ZCTA5 61281,2602,3.2,5.1,11.6,7.2,5,9.7,9.9,18.4,9.3,10,7.1,3.2,0.3,10.6,44.1
509,8600000US61282,61282,ZCTA5 61282,7694,10.9,7.1,6,3.8,3.7,12.7,11,11.7,8.7,5.8,8.4,4.5,5.7,18.6,40.4
510,8600000US61283,61283,ZCTA5 61283,1763,12.1,7,11,8.1,4.9,12.3,11.2,9.9,4.8,5.6,7.7,3.7,1.8,13.2,30.4
511,8600000US61284,61284,ZCTA5 61284,2338,0.8,2.8,8.3,7.7,4,4.1,9.8,21.9,13.2,8.3,12.2,5.9,1.2,19.2,52.4
512,8600000US61285,61285,ZCTA5 61285,1605,5.5,6.2,5.8,3.6,4,14.1,12,11,9.6,8.2,12,6.7,1.2,19.9,43.5
513,8600000US61301,61301,ZCTA5 61301,10565,7.2,7,5.9,4.8,4.2,15.7,13.9,14,7.9,4.5,6.9,4.8,3.3,15,38.8
514,8600000US61310,61310,ZCTA5 61310,3970,6.5,3.1,5.7,7.4,4.8,10.2,10.7,18.9,6.9,6.1,11,5.5,3.2,19.8,46
515,8600000US61311,61311,ZCTA5 61311,134,13.4,0,0,0,0,0,11.9,9,6,20.1,27.6,11.9,0,39.6,62.6
516,8600000US61312,61312,ZCTA5 61312,548,2.2,4.6,7.8,9.9,9.5,9.1,13.3,17.2,8.9,6.4,4.7,4.2,2.2,11.1,40.4
517,8600000US61313,61313,ZCTA5 61313,130,0,0,0,6.2,16.9,5.4,1.5,23.8,6.2,0,18.5,20,1.5,40,52.3
518,8600000US61314,61314,ZCTA5 61314,952,3.9,11.7,6.6,9.5,5,8.1,21,14,4.5,2.2,5,6.6,1.9,13.6,39.4
519,8600000US61315,61315,ZCTA5 61315,301,3.7,5,5,10.6,5.3,7,17.3,22.6,7,8,3,5,0.7,8.6,43.8
520,8600000US61316,61316,ZCTA5 61316,264,8.7,13.6,6.8,3.8,1.5,18.6,12.9,15.9,2.7,7.2,3.4,4.2,0.8,8.3,33.2
521,8600000US61317,61317,ZCTA5 61317,423,5.4,5,9.2,4.7,2.1,11.1,10.9,23.6,5.9,5,9.5,6.4,1.2,17,45.5
522,8600000US61318,61318,ZCTA5 61318,655,6.4,6.3,9.5,6.7,4.4,14.2,9.3,17.9,6.7,2.7,3.8,10.8,1.2,15.9,37
523,8600000US61319,61319,ZCTA5 61319,1104,8.7,5.3,8,3.2,7.8,13.1,9.1,16.4,9.1,5.9,8.1,2.9,2.6,13.6,40.6
524,8600000US61320,61320,ZCTA5 61320,714,5.3,3.9,8,9.2,4.3,10.1,11.9,18.2,7.7,4.8,9.5,4.9,2.1,16.5,42.5
525,8600000US61321,61321,ZCTA5 61321,285,9.1,1.8,2.1,8.8,4.2,15.1,6,15.4,3.5,23.2,3.5,2.8,4.6,10.9,48.6
526,8600000US61322,61322,ZCTA5 61322,1744,5.8,7.3,6.5,11.1,9.1,14.1,15.1,8.3,3.2,7.1,7.1,4.1,1.2,12.4,32.6
527,8600000US61323,61323,ZCTA5 61323,94,5.3,13.8,7.4,2.1,1.1,8.5,7.4,5.3,5.3,16,11.7,16,0,27.7,50.8
528,8600000US61324,61324,ZCTA5 61324,60,0,0,0,0,41.7,0,0,46.7,0,11.7,0,0,0,0,51.6
529,8600000US61325,61325,ZCTA5 61325,1008,6.1,7.1,11.5,7.2,4,7.8,12.8,16.1,5.4,3.8,10.3,2.9,5.1,18.3,38.4
530,8600000US61326,61326,ZCTA5 61326,2295,4.7,7.1,5.8,7.1,4.9,11.4,13.7,15.9,8.1,5.8,9.5,4.7,1.3,15.5,41.7
531,8600000US61327,61327,ZCTA5 61327,1265,3.8,4.2,5.5,3.6,5.8,12.9,9.8,17.9,11.2,8.2,10,4.3,2.8,17.1,49.8
532,8600000US61328,61328,ZCTA5 61328,13,0,0,0,0,0,0,100,0,0,0,0,0,0,0,-
533,8600000US61329,61329,ZCTA5 61329,1428,5.8,5.9,7.4,10.4,2.9,8.1,18.2,13.9,5.9,4.3,10.4,5.1,1.7,17.2,40.7
534,8600000US61330,61330,ZCTA5 61330,1387,3.7,6,8.4,9.9,5.7,7.9,13.3,14.5,6.6,8.1,8.4,6.4,1.1,15.9,42.6
535,8600000US61331,61331,ZCTA5 61331,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
536,8600000US61332,61332,ZCTA5 61332,83,0,10.8,7.2,2.4,4.8,4.8,22.9,16.9,3.6,1.2,7.2,18.1,0,25.3,44.4
537,8600000US61333,61333,ZCTA5 61333,256,4.3,6.6,11.3,0.8,4.3,9.4,12.1,13.7,8.6,14.5,7,5.1,2.3,14.5,45.4
538,8600000US61334,61334,ZCTA5 61334,637,10.5,8.2,4.6,4.7,6.6,19.8,8,13.3,5.5,6.4,3.5,6.1,2.8,12.4,33.5
539,8600000US61335,61335,ZCTA5 61335,453,3.5,4.4,6.6,3.3,3.1,8.6,8.2,15.2,14.3,6.8,16.3,7.5,2,25.8,52.6
540,8600000US61336,61336,ZCTA5 61336,862,4.2,11,10.3,6.5,5.7,15.2,5.3,11.3,11.3,7.9,4.9,6.5,0,11.4,30.9
541,8600000US61337,61337,ZCTA5 61337,590,13.1,8.6,7.3,4.9,7.1,13.1,8.3,17.5,8.1,2.7,5.1,3.4,0.8,9.3,31.5
542,8600000US61338,61338,ZCTA5 61338,298,10.1,14.1,5.7,7.4,7,5.7,12.8,9.4,4.7,4.7,8.7,4.7,5,18.5,34.5
543,8600000US61340,61340,ZCTA5 61340,355,11.3,4.5,5.4,13.2,3.4,7.3,10.1,24.8,4.8,2.8,5.6,2.3,4.5,12.4,41.5
544,8600000US61341,61341,ZCTA5 61341,7645,4.7,5,8.3,7.4,4.5,11.6,11.7,15.3,7.3,7.3,9,6.2,1.7,17,43
545,8600000US61342,61342,ZCTA5 61342,9255,8.2,8.2,6.6,5.6,5.1,13.7,10.5,13.2,6.9,5.4,8.4,5.1,3.1,16.6,37.4
546,8600000US61344,61344,ZCTA5 61344,322,4.7,3.7,10.6,4.3,5.6,11.5,16.5,12.4,3.7,1.9,17.7,6.5,0.9,25.2,41.3
547,8600000US61345,61345,ZCTA5 61345,753,3.7,3.3,3.1,8.1,6,7.3,12.7,15.7,15.7,5.3,10.9,6.1,2.1,19.1,50.4
548,8600000US61346,61346,ZCTA5 61346,72,2.8,11.1,4.2,8.3,8.3,9.7,4.2,13.9,5.6,8.3,20.8,2.8,0,23.6,46
549,8600000US61348,61348,ZCTA5 61348,4592,7.2,5.9,7,4.9,7.4,10.6,12.7,14.4,6.4,6,8.4,6.2,3,17.6,40.8
550,8600000US61349,61349,ZCTA5 61349,862,7.4,6.7,4.8,4.9,8.7,5.8,11.5,15,6,8.4,11.1,7.5,2.2,20.9,45.1
551,8600000US61350,61350,ZCTA5 61350,24105,6.2,6.8,5.9,6,5.9,11.8,9.7,16.3,7.4,6,9.1,6.3,2.6,17.9,43
552,8600000US61353,61353,ZCTA5 61353,1374,6.3,5,4.1,8.5,6.8,8,15.6,18.7,6.3,5.8,10.1,4,0.6,14.7,41.5
553,8600000US61354,61354,ZCTA5 61354,10878,3.7,5.1,5.6,7,5.2,9.6,12.4,14.9,6.8,7.4,10.3,7.1,4.9,22.3,45.6
554,8600000US61356,61356,ZCTA5 61356,10900,4.4,6.8,5.8,5.5,3.7,11.5,10.1,13.8,9.4,7.2,9.9,8.7,3.2,21.8,47.1
555,8600000US61358,61358,ZCTA5 61358,386,4.4,4.7,4.4,0.5,5.7,6.5,15,24.6,11.1,7.8,11.1,3.6,0.5,15.3,50.1
556,8600000US61359,61359,ZCTA5 61359,290,8.6,7.2,4.1,2.8,6.2,11.7,13.4,15.5,6.2,9.7,9.7,2.4,2.4,14.5,42.8
557,8600000US61360,61360,ZCTA5 61360,3749,6.5,7.3,7.9,8.6,5.8,11.6,12.1,15.9,6.2,5.1,5.8,6.5,0.7,13,37.2
558,8600000US61361,61361,ZCTA5 61361,1366,3.5,7.2,6.4,6.9,4.9,11.3,8.3,13.3,10.1,4.5,11,8.2,4.4,23.6,46.1
559,8600000US61362,61362,ZCTA5 61362,5604,7.5,8.2,4.1,4.2,6.2,13,12.2,17.2,5.9,5.5,8.2,5,2.7,16,40.8
560,8600000US61363,61363,ZCTA5 61363,250,7.2,6.4,6.8,6.8,12.4,9.2,14,14.4,1.6,3.2,11.2,5.6,1.2,18,36.7
561,8600000US61364,61364,ZCTA5 61364,20396,5.8,6.7,7.1,6.3,7.9,10.8,11.8,12.6,6.9,6,8.8,5.7,3.6,18,39.4
562,8600000US61367,61367,ZCTA5 61367,770,3.6,6.5,4.2,7.8,3.2,7.7,24,11,3,6.4,15.1,6.4,1.2,22.6,43.6
563,8600000US61368,61368,ZCTA5 61368,1432,2.9,4.6,4.7,4.3,2,6.8,11.7,18,9.4,8.3,15,9.4,2.9,27.2,53
564,8600000US61369,61369,ZCTA5 61369,1531,3.5,5.8,4.2,5.1,6.2,9.9,12.8,19,5,7.4,10.3,5.6,5.3,21.2,47.1
565,8600000US61370,61370,ZCTA5 61370,1422,3.8,6.4,10.5,6,3.7,10.3,14.6,17.7,7,4.6,7,4.9,3.5,15.4,41.1
566,8600000US61372,61372,ZCTA5 61372,121,5,8.3,10.7,5.8,10.7,13.2,8.3,14,5.8,5.8,7.4,1.7,3.3,12.4,33.1
567,8600000US61373,61373,ZCTA5 61373,1872,3.5,5.5,4.8,4.8,6.4,10.1,10.4,22.6,10.9,6.8,9.1,3.8,1.3,14.2,49.7
568,8600000US61374,61374,ZCTA5 61374,121,1.7,7.4,5.8,5,5.8,19,11.6,21.5,0,9.9,2.5,9.9,0,12.4,42.8
569,8600000US61375,61375,ZCTA5 61375,1065,6.9,4.6,3.5,2.8,2.4,7.8,8.5,12.9,9.7,14.5,19.1,6.4,1,26.5,55.9
570,8600000US61376,61376,ZCTA5 61376,2575,7.2,9.1,8.8,6.6,3.6,9.1,13,13.8,7,5.6,9.7,4.9,1.6,16.2,39.8
571,8600000US61377,61377,ZCTA5 61377,1664,5.8,7.2,5.7,8.5,8.6,9.1,11.7,15.2,10.4,4.9,7,5.2,0.7,12.9,40.5
572,8600000US61378,61378,ZCTA5 61378,562,11.4,11.6,5.5,3.9,4.8,6.6,11.9,21.9,10.1,6,5,0.9,0.4,6.2,38
573,8600000US61379,61379,ZCTA5 61379,1307,6.9,9.1,4.6,5.7,7.6,9.9,8,18.5,8.2,7.3,4.4,7.2,2.8,14.4,43.1
574,8600000US61401,61401,ZCTA5 61401,34631,5.4,5.7,5,6.7,8.6,12.7,10.6,13,7.3,5.8,9.7,6.4,3.2,19.3,40.3
575,8600000US61410,61410,ZCTA5 61410,3647,5.6,6,5.1,6.6,5.4,11.5,13.5,14.9,9.2,5.2,8.4,5.6,3,17.1,43.7
576,8600000US61411,61411,ZCTA5 61411,311,8,1.6,1.6,6.8,4.5,9.6,12.2,4.5,0,12.5,27.7,10.9,0,38.6,61.2
577,8600000US61412,61412,ZCTA5 61412,1281,4,7.4,9,6.2,2.3,5.9,17.8,17.6,5.5,6.2,6.2,6.9,5.1,18.3,44.3
578,8600000US61413,61413,ZCTA5 61413,868,4.6,3.6,4,6.7,2.1,6.9,10.6,13.4,10.8,12.1,11.5,11.3,2.4,25.2,53.6
579,8600000US61414,61414,ZCTA5 61414,656,11.1,5.6,2.1,2.6,9.1,15.2,5.5,17.4,7.8,5.5,8.7,8.1,1.2,18,43.3
580,8600000US61415,61415,ZCTA5 61415,1555,3.8,3.2,5,6,4.4,8.7,12.5,14.3,8.1,9.3,12.3,7.8,4.6,24.6,50.1
581,8600000US61416,61416,ZCTA5 61416,222,11.7,12.6,9,5.4,1.8,17.1,10.4,14.4,3.6,6.3,3.6,2.7,1.4,7.7,32.4
582,8600000US61417,61417,ZCTA5 61417,210,0,0,4.8,4.8,0,3.3,9.5,0,23.3,4.8,22.4,16.7,10.5,49.5,64.9
583,8600000US61418,61418,ZCTA5 61418,638,2,5.5,8.8,7.2,0.9,8.9,13.2,9.4,7.5,11.9,12.9,9.6,2.2,24.6,50.4
584,8600000US61419,61419,ZCTA5 61419,127,0,0,4.7,7.1,7.9,4.7,13.4,13.4,15,9.4,12.6,7.9,3.9,24.4,54.8
585,8600000US61420,61420,ZCTA5 61420,1074,5.5,3.3,4.3,3.6,5.3,10,7.1,23.9,10.1,6.4,11.4,7,2.2,20.6,51.8
586,8600000US61421,61421,ZCTA5 61421,1456,5.6,10,9.3,9.5,4.3,8.5,14.4,12.4,5.2,2.5,9.3,5.8,3.3,18.5,36.7
587,8600000US61422,61422,ZCTA5 61422,3310,4.9,7,5.5,7.7,2.4,16.8,10.3,12.5,7.8,7.2,8,7.8,2,17.8,41.4
588,8600000US61423,61423,ZCTA5 61423,691,0.4,2.2,9.3,9.8,3.9,1.9,15.9,21.4,11.3,12,5.9,5.9,0,11.9,46.9
589,8600000US61424,61424,ZCTA5 61424,94,12.8,0,3.2,9.6,2.1,14.9,14.9,5.3,2.1,12.8,16,6.4,0,22.3,44.2
590,8600000US61425,61425,ZCTA5 61425,229,0,0,10,0,0.9,0.4,0,34.9,11.4,7,19.7,15.7,0,35.4,55.7
591,8600000US61426,61426,ZCTA5 61426,115,0,2.6,3.5,8.7,14.8,7,0,8.7,10.4,9.6,20,14.8,0,34.8,57.5
592,8600000US61427,61427,ZCTA5 61427,2479,5.6,4.6,5.4,7.1,6.4,9,9.3,13.6,6.7,9.9,14.4,4.1,4,22.5,47.1
593,8600000US61428,61428,ZCTA5 61428,846,3,3.7,6.5,4.4,3.7,8.9,7.7,18.1,10.9,11.6,10.3,10,1.4,21.7,52.2
594,8600000US61430,61430,ZCTA5 61430,807,4.2,4.3,4.7,7.8,8.1,12.1,12.5,10.4,9.9,8.1,11.5,4.8,1.5,17.8,42.5
595,8600000US61431,61431,ZCTA5 61431,476,7.4,5.9,6.1,6.5,8.4,12,16.6,9.7,6.5,2.5,13.2,5.3,0,18.5,40.5
596,8600000US61432,61432,ZCTA5 61432,638,8.3,7.2,7.7,7.1,3.1,10.7,16.8,8.8,3.3,4.7,12.1,5.5,4.9,22.4,37
597,8600000US61433,61433,ZCTA5 61433,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
598,8600000US61434,61434,ZCTA5 61434,3226,3.8,5.3,3.8,8.6,5.7,11.3,7.6,14.5,9.9,7.2,8.8,9.1,4.6,22.4,48.2
599,8600000US61435,61435,ZCTA5 61435,146,0,0,13,8.2,0,3.4,13,24.7,0,8.9,28.8,0,0,28.8,52.1
600,8600000US61436,61436,ZCTA5 61436,1131,2.9,10.1,7.5,5,3.3,5.3,14.1,15.6,6.9,12.1,10.3,3.1,3.6,17.1,45.8
601,8600000US61437,61437,ZCTA5 61437,900,4.6,2.4,11.2,4.2,2.6,13.4,7.1,14,11,12.3,9.6,5.1,2.4,17.1,47.4
602,8600000US61438,61438,ZCTA5 61438,840,3.5,6.8,3.9,6.5,6.1,10.8,9.4,21,6.9,6.7,5.6,10.1,2.7,18.5,46.7
603,8600000US61439,61439,ZCTA5 61439,282,6.4,7.1,5.7,2.1,6.4,9.9,8.2,17.7,8.9,7.1,11.7,7.4,1.4,20.6,47.3
604,8600000US61440,61440,ZCTA5 61440,752,9.8,5.6,10.9,1.9,3.7,16.2,5.7,17,2.5,6.8,11.2,7,1.6,19.8,40.2
605,8600000US61441,61441,ZCTA5 61441,1014,5.8,5.1,7.8,3.4,3.1,9.4,12.1,11.3,10.1,9,14.5,7.6,0.9,23,48
606,8600000US61442,61442,ZCTA5 61442,659,7.1,4.2,3.3,4.4,5.2,10.8,9.9,19.9,6.7,5.9,10,9.9,2.7,22.6,48.7
607,8600000US61443,61443,ZCTA5 61443,14037,5.7,6.5,6.5,8.2,6.9,11.9,11.2,13.5,5.7,6.3,7.9,6.2,3.5,17.6,38.2
608,8600000US61447,61447,ZCTA5 61447,895,6,7,5.1,5.4,6.4,12.7,8.8,16,7.7,4.5,12.8,6.1,1.3,20.3,44
609,8600000US61448,61448,ZCTA5 61448,3925,4.6,5,7.9,5.8,2.8,8.8,14.8,16.6,6.6,6.3,10.1,6.1,4.7,20.8,45.2
610,8600000US61449,61449,ZCTA5 61449,590,6.9,2.5,7.3,10.3,7.1,6.8,7.8,12.9,5.3,7.8,9.8,7.8,7.6,25.3,47
611,8600000US61450,61450,ZCTA5 61450,1751,4.6,6.3,5.3,9.1,3.8,8.2,8.9,17.9,8,5.4,12,7.3,3.3,22.6,46.9
612,8600000US61451,61451,ZCTA5 61451,534,5.1,7.9,6.7,10.5,0,17.6,9.2,25.1,9.4,2.8,4.7,1.1,0,5.8,37
613,8600000US61452,61452,ZCTA5 61452,392,4.6,2.6,4.6,9.9,9.2,3.1,14.5,26.5,9.7,5.1,5.4,4.6,0.3,10.2,46.6
614,8600000US61453,61453,ZCTA5 61453,606,3.8,4.6,7.1,4.8,10.7,12.9,15.2,13,2.6,4.6,11.4,6.1,3.1,20.6,40.7
615,8600000US61454,61454,ZCTA5 61454,490,4.3,3.7,5.1,2.9,7.8,9.8,8.6,13.3,12.7,6.7,13.1,8,4.3,25.3,52.1
616,8600000US61455,61455,ZCTA5 61455,22084,3.4,4.2,3.2,16.4,24.6,9.8,7.9,8.3,5.1,4.6,5.8,4.4,2.3,12.5,24.2
617,8600000US61458,61458,ZCTA5 61458,991,1.9,7.4,11.4,6.2,3.1,4.8,21.5,13,10.1,4,11.1,5,0.4,16.5,41.6
618,8600000US61459,61459,ZCTA5 61459,428,0.5,4.4,8.2,2.6,11.9,6.1,12.1,26.4,9.1,1.9,9.1,7.5,0.2,16.8,48
619,8600000US61460,61460,ZCTA5 61460,272,1.1,2.9,1.8,2.2,3.7,8.8,4.4,17.6,7,5.9,26.8,13.2,4.4,44.5,62
620,8600000US61462,61462,ZCTA5 61462,11757,6.3,5.9,7.1,10.7,9.9,10.4,11,12,6.3,5.3,8.4,4.5,2.2,15.1,34.8
621,8600000US61465,61465,ZCTA5 61465,1239,4.6,7,9.5,5.2,2.1,9.3,12.1,20.3,5.2,4.9,10.3,7.3,2.2,19.8,45
622,8600000US61466,61466,ZCTA5 61466,356,1.4,3.7,5.9,5.6,11,2.8,11,12.4,14.9,11.8,12.6,6.5,0.6,19.7,50.9
623,8600000US61467,61467,ZCTA5 61467,1085,3.1,7.5,8.4,11.4,4.7,2.9,18.4,13.1,8.2,4.7,10.4,4.9,2.2,17.5,41.2
624,8600000US61468,61468,ZCTA5 61468,147,0,5.4,0,15.6,4.1,0,8.8,28.6,0,8.8,10.2,18.4,0,28.6,51.2
625,8600000US61469,61469,ZCTA5 61469,2405,5.2,4.9,5.6,6.1,6.8,6.9,14.1,16.6,7.1,10.3,9.1,6.6,0.8,16.4,45.2
626,8600000US61470,61470,ZCTA5 61470,633,6.8,8.5,9.6,8.8,3.2,10.7,17.4,9.2,4.3,4.9,6.3,5.1,5.2,16.6,37.7
627,8600000US61471,61471,ZCTA5 61471,115,0,3.5,7,0.9,8.7,0,13.9,23.5,7.8,6.1,15.7,13,0,28.7,52.3
628,8600000US61472,61472,ZCTA5 61472,711,2,4.6,14.9,5.3,1.5,5.3,16.5,16.7,6.2,12.2,7.7,5.1,1.8,14.6,44
629,8600000US61473,61473,ZCTA5 61473,1649,7.6,6.4,3,2.4,4.9,14.3,6,16,13,4.5,9.6,9,3.4,22,50.3
630,8600000US61474,61474,ZCTA5 61474,148,0,1.4,10.1,3.4,0,0,8.1,29.1,14.9,11.5,10.1,11.5,0,21.6,54.4
631,8600000US61475,61475,ZCTA5 61475,320,1.9,10.9,5,15.3,11.6,4.1,7.2,24.4,3.8,1.9,7.2,6.9,0,14.1,35.7
632,8600000US61476,61476,ZCTA5 61476,668,8.8,12.6,9,6.7,0.9,10.6,15.4,10.3,5.2,4.9,11.5,1.9,1.9,15.4,39
633,8600000US61477,61477,ZCTA5 61477,671,7.7,6.6,8,4.2,1.2,8.2,6.7,13,3.4,14,22.4,2.7,1.9,27,49.9
634,8600000US61478,61478,ZCTA5 61478,196,4.1,4.1,19.9,3.1,0,0,21.4,20.9,4.6,8.2,0,3.1,10.7,13.8,44.3
635,8600000US61479,61479,ZCTA5 61479,182,12.6,14.3,5.5,6.6,0,28,3.3,0,0,12.6,17,0,0,17,30.7
636,8600000US61480,61480,ZCTA5 61480,1506,5.7,4.3,8,8,5.2,11.1,8.4,20.6,6,4.3,6.6,9.6,2.1,18.4,44.6
637,8600000US61482,61482,ZCTA5 61482,589,12.2,9.8,3.4,2.5,3.2,18.5,6.6,8.1,5.9,10.9,7.3,8.7,2.7,18.7,35.8
638,8600000US61483,61483,ZCTA5 61483,1854,1.7,5.8,6.1,5.6,4.3,7.7,13.4,15.3,7.3,8.1,11.3,8.1,5.3,24.7,47.9
639,8600000US61484,61484,ZCTA5 61484,982,5.9,6.5,4.2,8,4.4,13,15,17.8,4.8,7.8,5.9,4.8,1.8,12.5,38.9
640,8600000US61485,61485,ZCTA5 61485,533,0.8,2.8,7.3,16.5,3.8,4.9,6.2,25.3,14.8,5.6,4.7,6,1.3,12,48.7
641,8600000US61486,61486,ZCTA5 61486,1550,5.7,7.4,7.4,7,1.4,8.9,11.9,15.2,4.6,7.5,14.5,5.4,3.2,23.1,45.3
642,8600000US61488,61488,ZCTA5 61488,1124,4.4,5.2,8.5,8.1,5.3,9.6,11.6,18.1,13.3,5.7,7.3,2.8,0.2,10.2,42.2
643,8600000US61489,61489,ZCTA5 61489,957,7.2,5.2,6.3,3.6,7.1,10.9,10.2,13.6,5,6.4,11.4,11.9,1.3,24.6,44.7
644,8600000US61490,61490,ZCTA5 61490,1366,5.9,10.1,5.5,5.9,2.9,17.6,7.5,18.2,8.3,4.8,8.1,3,2.3,13.3,37.5
645,8600000US61491,61491,ZCTA5 61491,2247,7.2,6.9,6.3,3.9,4.1,11.3,11.7,12.8,9.4,6.4,11.8,4.7,3.5,20.1,43.5
646,8600000US61501,61501,ZCTA5 61501,1956,8.1,7.8,7,5.2,3.7,12.9,11.8,11.8,7.8,4.1,9.4,8.3,1.9,19.7,39.4
647,8600000US61516,61516,ZCTA5 61516,684,7.7,2.3,6,4.4,3.7,15.9,10.1,22.2,8.3,6.3,5.3,6.9,0.9,13,43.9
648,8600000US61517,61517,ZCTA5 61517,3154,3.2,7,10.8,6.7,1.9,6.8,15,15.9,11.3,5.7,11.9,3.5,0.3,15.8,43
649,8600000US61519,61519,ZCTA5 61519,172,8.1,6.4,8.7,7.6,3.5,7,10.5,16.3,5.8,5.8,12.8,4.7,2.9,20.3,43.5
650,8600000US61520,61520,ZCTA5 61520,17635,4.6,5.9,6.1,5.1,7.4,14.2,13.3,14.1,6.3,6.1,7.6,6.9,2.5,17,40.5
651,8600000US61523,61523,ZCTA5 61523,11386,7.9,5.4,4.8,6.6,4.7,12.7,13.1,15.1,7.8,7.5,6.4,5.4,2.5,14.4,41.7
652,8600000US61524,61524,ZCTA5 61524,176,4,4,6.8,1.7,11.9,18.2,13.1,9.7,5.7,9.7,10.2,4,1.1,15.3,37.7
653,8600000US61525,61525,ZCTA5 61525,9146,8.5,10.3,7.3,7.4,4.8,10.2,15.5,14.1,7.3,4.1,7,3.1,0.4,10.5,35.7
654,8600000US61526,61526,ZCTA5 61526,1047,5,8.1,9.4,7.2,2.9,6.6,14.2,15.2,6.1,7.3,8.2,5.2,4.8,18.1,43.6
655,8600000US61528,61528,ZCTA5 61528,2409,3.9,5.9,7.6,7.9,2.5,8.1,18,11.2,7.9,10.4,9.2,6.8,0.6,16.6,42.4
656,8600000US61529,61529,ZCTA5 61529,2934,10.5,6.3,7.1,6.7,2.6,11.3,12.4,15.8,5.6,3.2,10.5,5.6,2.4,18.4,39.2
657,8600000US61530,61530,ZCTA5 61530,6500,7.8,5.6,6.4,6.9,10.7,9,11.9,12.3,5.6,5,9.1,5.2,4.5,18.8,38.7
658,8600000US61531,61531,ZCTA5 61531,3360,8.9,4.9,6.5,6.3,3.9,14,14.4,16.9,5.4,5.6,6.7,4.5,2.1,13.2,38.7
659,8600000US61532,61532,ZCTA5 61532,552,12,1.6,10.7,7.4,2.2,15.6,6.7,12.9,6.2,5.1,12.1,4.9,2.7,19.7,37.1
660,8600000US61533,61533,ZCTA5 61533,2302,5.8,4.8,5.3,7.3,5.1,10.7,12.6,14.2,5.4,10.2,12.7,5.1,0.8,18.5,42.1
661,8600000US61534,61534,ZCTA5 61534,1757,8.9,6.3,4.6,4.6,5,14.3,10.2,16.1,6.4,8.3,8.9,3.9,2.6,15.4,42.4
662,8600000US61535,61535,ZCTA5 61535,1453,3.9,9.6,4.9,4.2,2.3,9.8,13.8,21,10,8.9,8.3,2.6,0.8,11.7,47.1
663,8600000US61536,61536,ZCTA5 61536,2763,3.4,4.4,7.4,5.8,4.2,10,14.3,14,8,6.6,11.4,8.4,2.1,21.9,45.3
664,8600000US61537,61537,ZCTA5 61537,2871,4.8,6.3,5.5,7.6,6.3,9.4,9.5,16.5,8.7,5.5,8.2,7.3,4.4,19.9,46.1
665,8600000US61539,61539,ZCTA5 61539,200,3.5,4.5,5,9,8,7,13.5,15,11,10,5.5,2,6,13.5,44.8
666,8600000US61540,61540,ZCTA5 61540,2843,4.7,5.9,5.5,7.1,5.3,8.8,11.5,14.6,7.8,5.9,9,8.5,5.2,22.8,46
667,8600000US61541,61541,ZCTA5 61541,128,7,5.5,2.3,10.2,4.7,11.7,10.2,15.6,1.6,5.5,11.7,10.9,3.1,25.8,42.5
668,8600000US61542,61542,ZCTA5 61542,3791,2.2,5.2,5,6.6,4.2,9.4,10.9,18.8,6.5,10.4,11.9,5.9,3,20.8,48.1
669,8600000US61543,61543,ZCTA5 61543,126,9.5,10.3,1.6,8.7,9.5,9.5,11.1,5.6,10.3,6.3,4.8,12.7,0,17.5,41.2
670,8600000US61544,61544,ZCTA5 61544,733,5.3,4.4,6.8,13.4,3.1,9.3,10.4,17.2,6.3,7.4,8.5,5.2,2.9,16.5,42.4
671,8600000US61545,61545,ZCTA5 61545,870,5.6,9.9,7.6,13,2.3,6.2,11.7,18,7.4,3.2,6.2,6.2,2.6,15.1,38
672,8600000US61546,61546,ZCTA5 61546,4554,4.5,5.5,8.1,6.7,4.8,8.6,14.5,16.8,6.5,9.1,8.8,4.7,1.4,14.9,42.7
