,zip_code,percent_employed,percent_no_health,percent_public_health,total_population,population_porportion,percent_age_over_65,percent_age_under_14,percent_low_income
546,61345,69.30000305175781,13.5,30.100000381469727,753.0,5.859667726326734e-05,19.100000381469727,10.100000381469727,9.0
547,61346,57.099998474121094,11.100000381469727,54.20000076293945,72.0,5.6028693506959826e-06,23.599998474121094,18.100000381469727,0.0
548,61348,68.0999984741211,9.100000381469727,28.0,4592.0,0.0003573385765776038,17.599998474121094,20.100000381469727,12.399999618530273
549,61349,70.0,2.299999952316284,44.599998474121094,862.0,6.707879947498441e-05,20.80000114440918,18.900001525878906,9.300000190734863
550,61350,65.30000305175781,10.800000190734863,36.29999923706055,24105.0,0.0018757940270006657,18.0,18.899999618530273,14.0
551,61353,64.9000015258789,15.300000190734863,31.799999237060547,1374.0,0.00010692142677726224,14.700000762939453,15.399999618530273,8.399999618530273
552,61354,63.099998474121094,10.800000190734863,36.400001525878906,10878.0,0.00084650021744892,22.299999237060547,14.399999618530273,11.100000381469727
553,61356,63.0,9.5,39.5,10900.0,0.0008482122211717069,21.799999237060547,17.0,10.199999809265137
554,61358,56.29999923706055,22.0,23.600000381469727,386.0,3.0037606848054565e-05,15.200000762939453,13.5,8.399999618530273
555,61359,78.4000015258789,6.199999809265137,24.799999237060547,290.0,2.256711377413012e-05,14.5,19.899999618530273,2.6999998092651367
556,61360,61.900001525878906,8.5,24.200000762939453,3749.0,0.0002917383098974824,13.0,21.700000762939453,5.099999904632568
557,61361,59.599998474121094,10.399999618530273,45.79999923706055,1366.0,0.00010629888856783509,23.600000381469727,17.100000381469727,12.0
558,61362,65.5999984741211,12.399999618530273,30.100000381469727,5604.0,0.00043609002023003995,15.899999618530273,19.799999237060547,12.600000381469727
559,61363,70.9000015258789,10.399999618530273,31.200000762939453,250.0,1.9454408175079152e-05,18.0,20.400001525878906,4.599999904632568
560,61364,64.30000305175781,12.199999809265137,37.70000076293945,20396.0,0.0015871684299781919,18.100000381469727,19.600000381469727,13.899999618530273
561,61367,71.80000305175781,4.699999809265137,29.700000762939453,770.0,5.991957732476294e-05,22.700000762939453,14.300000190734863,13.59999942779541
562,61368,53.70000076293945,9.0,41.900001525878906,1432.0,0.0001114348488044925,27.299999237060547,12.199999809265137,5.900000095367432
563,61369,55.79999923706055,14.899999618530273,32.5,1531.0,0.00011913879279745743,21.200000762939453,13.5,13.600000381469727
564,61370,70.5,7.599999904632568,33.099998474121094,1422.0,0.00011065667058574036,15.399999618530273,20.700000762939453,8.799999237060547
565,61372,62.0,3.299999952316284,28.899999618530273,121.0,9.415933163836598e-06,12.40000057220459,24.0,2.0999999046325684
566,61373,73.69999694824219,6.5,24.5,1872.0,0.00014567461039405316,14.200000762939453,13.800000190734863,5.0
567,61374,53.400001525878906,24.799999237060547,25.600000381469727,121.0,9.415933163836598e-06,12.399999618530273,14.90000057220459,21.299999237060547
568,61375,50.599998474121094,13.100000381469727,40.5,1065.0,8.287577657029033e-05,26.5,15.0,6.199999809265137
569,61376,66.30000305175781,11.0,29.600000381469727,2575.0,0.00020038039656355977,16.200000762939453,25.099998474121094,8.899999618530273
570,61377,63.0,11.199999809265137,28.100000381469727,1664.0,0.00012948854418937117,12.899999618530273,18.700000762939453,12.699999809265137
571,61378,63.20000076293945,8.899999618530273,25.799999237060547,562.0,4.373351112008095e-05,6.300000190734863,28.5,18.299999237060547
572,61379,68.0,10.100000381469727,34.400001525878906,1307.0,0.00010170764289796352,14.40000057220459,20.600000381469727,13.899999618530273
573,61401,51.900001525878906,12.5,45.099998474121094,34631.0,0.0026949024759233,19.30000114440918,16.100000381469727,19.600000381469727
574,61410,60.29999923706055,7.599999904632568,43.29999923706055,3647.0,0.0002838009095285088,17.0,16.700000762939453,13.600000381469727
575,61411,55.599998474121094,8.0,64.30000305175781,311.0,2.4201282940339297e-05,38.599998474121094,11.200000762939453,0.0
576,61412,69.4000015258789,5.0,35.79999923706055,1281.0,9.968438826035708e-05,18.200000762939453,20.399999618530273,12.40000057220459
577,61413,54.79999923706055,5.800000190734863,37.400001525878906,868.0,6.754570495104417e-05,25.19999885559082,12.199999809265137,5.400000095367432
